scientificName,type,genusOrAbove,specificEpithet,parsed,parsedPartially,canonicalName,canonicalNameComplete,canonicalNameWithMarker,rankMarker
Pterocaulon_sphacelatum,DOUBTFUL,Pterocaulon,sphacelatum,True,False,Pterocaulon sphacelatum,Pterocaulon sphacelatum,Pterocaulon sphacelatum,sp.
Gymnostachys_anceps,DOUBTFUL,Gymnostachys,anceps,True,False,Gymnostachys anceps,Gymnostachys anceps,Gymnostachys anceps,sp.
Cryptocarya_foveolata,DOUBTFUL,Cryptocarya,foveolata,True,False,Cryptocarya foveolata,Cryptocarya foveolata,Cryptocarya foveolata,sp.
Dendrobium_monophyllum,DOUBTFUL,Dendrobium,monophyllum,True,False,Dendrobium monophyllum,Dendrobium monophyllum,Dendrobium monophyllum,sp.
Cyperus_zollingeri,DOUBTFUL,Cyperus,zollingeri,True,False,Cyperus zollingeri,Cyperus zollingeri,Cyperus zollingeri,sp.
Chamaecrista_rotundifolia,DOUBTFUL,Chamaecrista,rotundifolia,True,False,Chamaecrista rotundifolia,Chamaecrista rotundifolia,Chamaecrista rotundifolia,sp.
Nervilia_uniflora,DOUBTFUL,Nervilia,uniflora,True,False,Nervilia uniflora,Nervilia uniflora,Nervilia uniflora,sp.
Conringia_orientalis,DOUBTFUL,Conringia,orientalis,True,False,Conringia orientalis,Conringia orientalis,Conringia orientalis,sp.
Eragrostis_minor,DOUBTFUL,Eragrostis,minor,True,False,Eragrostis minor,Eragrostis minor,Eragrostis minor,sp.
Memecylon_pauciflorum,DOUBTFUL,Memecylon,pauciflorum,True,False,Memecylon pauciflorum,Memecylon pauciflorum,Memecylon pauciflorum,sp.
Eucalyptus_howittiana,DOUBTFUL,Eucalyptus,howittiana,True,False,Eucalyptus howittiana,Eucalyptus howittiana,Eucalyptus howittiana,sp.
Cryptocarya_endiandrifolia,DOUBTFUL,Cryptocarya,endiandrifolia,True,False,Cryptocarya endiandrifolia,Cryptocarya endiandrifolia,Cryptocarya endiandrifolia,sp.
Swainsona_galegifolia,DOUBTFUL,Swainsona,galegifolia,True,False,Swainsona galegifolia,Swainsona galegifolia,Swainsona galegifolia,sp.
Macaranga_polyadenia,DOUBTFUL,Macaranga,polyadenia,True,False,Macaranga polyadenia,Macaranga polyadenia,Macaranga polyadenia,sp.
Cyperus_paniceus,DOUBTFUL,Cyperus,paniceus,True,False,Cyperus paniceus,Cyperus paniceus,Cyperus paniceus,sp.
Tecomanthe_hillii,DOUBTFUL,Tecomanthe,hillii,True,False,Tecomanthe hillii,Tecomanthe hillii,Tecomanthe hillii,sp.
Ranunculus_sceleratus,DOUBTFUL,Ranunculus,sceleratus,True,False,Ranunculus sceleratus,Ranunculus sceleratus,Ranunculus sceleratus,sp.
Hakea_vittata,DOUBTFUL,Hakea,vittata,True,False,Hakea vittata,Hakea vittata,Hakea vittata,sp.
Asparagus_plumosus,DOUBTFUL,Asparagus,plumosus,True,False,Asparagus plumosus,Asparagus plumosus,Asparagus plumosus,sp.
Ehretia_membranifolia,DOUBTFUL,Ehretia,membranifolia,True,False,Ehretia membranifolia,Ehretia membranifolia,Ehretia membranifolia,sp.
Glycosmis_trifoliata,DOUBTFUL,Glycosmis,trifoliata,True,False,Glycosmis trifoliata,Glycosmis trifoliata,Glycosmis trifoliata,sp.
Chiloscyphus_novae-zelandiae,DOUBTFUL,Chiloscyphus,novae-zelandiae,True,False,Chiloscyphus novae-zelandiae,Chiloscyphus novae-zelandiae,Chiloscyphus novae-zelandiae,sp.
Hypolytrum_nemorum,DOUBTFUL,Hypolytrum,nemorum,True,False,Hypolytrum nemorum,Hypolytrum nemorum,Hypolytrum nemorum,sp.
Utricularia_albiflora,DOUBTFUL,Utricularia,albiflora,True,False,Utricularia albiflora,Utricularia albiflora,Utricularia albiflora,sp.
Spermacoce_latifolia,DOUBTFUL,Spermacoce,latifolia,True,False,Spermacoce latifolia,Spermacoce latifolia,Spermacoce latifolia,sp.
Dianella_atraxis,DOUBTFUL,Dianella,atraxis,True,False,Dianella atraxis,Dianella atraxis,Dianella atraxis,sp.
Pothos_brassii,DOUBTFUL,Pothos,brassii,True,False,Pothos brassii,Pothos brassii,Pothos brassii,sp.
Trianthema_pilosa,DOUBTFUL,Trianthema,pilosa,True,False,Trianthema pilosa,Trianthema pilosa,Trianthema pilosa,sp.
Crepidomanes_saxifragoides,DOUBTFUL,Crepidomanes,saxifragoides,True,False,Crepidomanes saxifragoides,Crepidomanes saxifragoides,Crepidomanes saxifragoides,sp.
Kunzea_capitata,DOUBTFUL,Kunzea,capitata,True,False,Kunzea capitata,Kunzea capitata,Kunzea capitata,sp.
Myrmecodia_beccarii,DOUBTFUL,Myrmecodia,beccarii,True,False,Myrmecodia beccarii,Myrmecodia beccarii,Myrmecodia beccarii,sp.
Artemisia_arborescens,DOUBTFUL,Artemisia,arborescens,True,False,Artemisia arborescens,Artemisia arborescens,Artemisia arborescens,sp.
Myosurus_australis,DOUBTFUL,Myosurus,australis,True,False,Myosurus australis,Myosurus australis,Myosurus australis,sp.
Xerochloa_barbata,DOUBTFUL,Xerochloa,barbata,True,False,Xerochloa barbata,Xerochloa barbata,Xerochloa barbata,sp.
Tectaria_confluens,DOUBTFUL,Tectaria,confluens,True,False,Tectaria confluens,Tectaria confluens,Tectaria confluens,sp.
Phlegmariurus_squarrosus,DOUBTFUL,Phlegmariurus,squarrosus,True,False,Phlegmariurus squarrosus,Phlegmariurus squarrosus,Phlegmariurus squarrosus,sp.
Acacia_pedleyi,DOUBTFUL,Acacia,pedleyi,True,False,Acacia pedleyi,Acacia pedleyi,Acacia pedleyi,sp.
Faradaya_splendida,DOUBTFUL,Faradaya,splendida,True,False,Faradaya splendida,Faradaya splendida,Faradaya splendida,sp.
Lamprolobium_fruticosum,DOUBTFUL,Lamprolobium,fruticosum,True,False,Lamprolobium fruticosum,Lamprolobium fruticosum,Lamprolobium fruticosum,sp.
Hypoestes_floribunda,DOUBTFUL,Hypoestes,floribunda,True,False,Hypoestes floribunda,Hypoestes floribunda,Hypoestes floribunda,sp.
Minuria_macrorhiza,DOUBTFUL,Minuria,macrorhiza,True,False,Minuria macrorhiza,Minuria macrorhiza,Minuria macrorhiza,sp.
Dolichandrone_spathacea,DOUBTFUL,Dolichandrone,spathacea,True,False,Dolichandrone spathacea,Dolichandrone spathacea,Dolichandrone spathacea,sp.
Aristida_holathera,DOUBTFUL,Aristida,holathera,True,False,Aristida holathera,Aristida holathera,Aristida holathera,sp.
Crepidomanes_proliferum,DOUBTFUL,Crepidomanes,proliferum,True,False,Crepidomanes proliferum,Crepidomanes proliferum,Crepidomanes proliferum,sp.
Myriophyllum_gracile,DOUBTFUL,Myriophyllum,gracile,True,False,Myriophyllum gracile,Myriophyllum gracile,Myriophyllum gracile,sp.
Eupomatia_barbata,DOUBTFUL,Eupomatia,barbata,True,False,Eupomatia barbata,Eupomatia barbata,Eupomatia barbata,sp.
Phaleria_chermsideana,DOUBTFUL,Phaleria,chermsideana,True,False,Phaleria chermsideana,Phaleria chermsideana,Phaleria chermsideana,sp.
Mimosa_pigra,DOUBTFUL,Mimosa,pigra,True,False,Mimosa pigra,Mimosa pigra,Mimosa pigra,sp.
Ptilotus_capensis,DOUBTFUL,Ptilotus,capensis,True,False,Ptilotus capensis,Ptilotus capensis,Ptilotus capensis,sp.
Leptospermum_microcarpum,DOUBTFUL,Leptospermum,microcarpum,True,False,Leptospermum microcarpum,Leptospermum microcarpum,Leptospermum microcarpum,sp.
Drynaria_quercifolia,DOUBTFUL,Drynaria,quercifolia,True,False,Drynaria quercifolia,Drynaria quercifolia,Drynaria quercifolia,sp.
Desmodium_intortum,DOUBTFUL,Desmodium,intortum,True,False,Desmodium intortum,Desmodium intortum,Desmodium intortum,sp.
Pleiogynium_timorense,DOUBTFUL,Pleiogynium,timorense,True,False,Pleiogynium timorense,Pleiogynium timorense,Pleiogynium timorense,sp.
Albizia_retusa,DOUBTFUL,Albizia,retusa,True,False,Albizia retusa,Albizia retusa,Albizia retusa,sp.
Barbula_calycina,DOUBTFUL,Barbula,calycina,True,False,Barbula calycina,Barbula calycina,Barbula calycina,sp.
Leptospermum_lamellatum,DOUBTFUL,Leptospermum,lamellatum,True,False,Leptospermum lamellatum,Leptospermum lamellatum,Leptospermum lamellatum,sp.
Papaver_aculeatum,DOUBTFUL,Papaver,aculeatum,True,False,Papaver aculeatum,Papaver aculeatum,Papaver aculeatum,sp.
Cleome_aculeata,DOUBTFUL,Cleome,aculeata,True,False,Cleome aculeata,Cleome aculeata,Cleome aculeata,sp.
Garcinia_zichii,DOUBTFUL,Garcinia,zichii,True,False,Garcinia zichii,Garcinia zichii,Garcinia zichii,sp.
Ochrosia_moorei,DOUBTFUL,Ochrosia,moorei,True,False,Ochrosia moorei,Ochrosia moorei,Ochrosia moorei,sp.
Acacia_neurocarpa,DOUBTFUL,Acacia,neurocarpa,True,False,Acacia neurocarpa,Acacia neurocarpa,Acacia neurocarpa,sp.
Apowollastonia_longipes,DOUBTFUL,Apowollastonia,longipes,True,False,Apowollastonia longipes,Apowollastonia longipes,Apowollastonia longipes,sp.
Burmannia_disticha,DOUBTFUL,Burmannia,disticha,True,False,Burmannia disticha,Burmannia disticha,Burmannia disticha,sp.
Acronychia_pubescens,DOUBTFUL,Acronychia,pubescens,True,False,Acronychia pubescens,Acronychia pubescens,Acronychia pubescens,sp.
Pteris_tripartita,DOUBTFUL,Pteris,tripartita,True,False,Pteris tripartita,Pteris tripartita,Pteris tripartita,sp.
Sarcochilus_spathulatus,DOUBTFUL,Sarcochilus,spathulatus,True,False,Sarcochilus spathulatus,Sarcochilus spathulatus,Sarcochilus spathulatus,sp.
Keraudrenia_hillii,DOUBTFUL,Keraudrenia,hillii,True,False,Keraudrenia hillii,Keraudrenia hillii,Keraudrenia hillii,sp.
Wendlandia_inclusa,DOUBTFUL,Wendlandia,inclusa,True,False,Wendlandia inclusa,Wendlandia inclusa,Wendlandia inclusa,sp.
Heliotropium_muelleri,DOUBTFUL,Heliotropium,muelleri,True,False,Heliotropium muelleri,Heliotropium muelleri,Heliotropium muelleri,sp.
Pseudanthus_orientalis,DOUBTFUL,Pseudanthus,orientalis,True,False,Pseudanthus orientalis,Pseudanthus orientalis,Pseudanthus orientalis,sp.
Cryptocarya_exfoliata,DOUBTFUL,Cryptocarya,exfoliata,True,False,Cryptocarya exfoliata,Cryptocarya exfoliata,Cryptocarya exfoliata,sp.
Gunniopsis_papillata,DOUBTFUL,Gunniopsis,papillata,True,False,Gunniopsis papillata,Gunniopsis papillata,Gunniopsis papillata,sp.
Schoenus_ericetorum,DOUBTFUL,Schoenus,ericetorum,True,False,Schoenus ericetorum,Schoenus ericetorum,Schoenus ericetorum,sp.
Guioa_montana,DOUBTFUL,Guioa,montana,True,False,Guioa montana,Guioa montana,Guioa montana,sp.
Stackhousia_monogyna,DOUBTFUL,Stackhousia,monogyna,True,False,Stackhousia monogyna,Stackhousia monogyna,Stackhousia monogyna,sp.
Cyperus_alopecuroides,DOUBTFUL,Cyperus,alopecuroides,True,False,Cyperus alopecuroides,Cyperus alopecuroides,Cyperus alopecuroides,sp.
Crepidomanes_bipunctatum,DOUBTFUL,Crepidomanes,bipunctatum,True,False,Crepidomanes bipunctatum,Crepidomanes bipunctatum,Crepidomanes bipunctatum,sp.
Goodenia_triodiophila,DOUBTFUL,Goodenia,triodiophila,True,False,Goodenia triodiophila,Goodenia triodiophila,Goodenia triodiophila,sp.
Canarium_australasicum,DOUBTFUL,Canarium,australasicum,True,False,Canarium australasicum,Canarium australasicum,Canarium australasicum,sp.
Leucas_martinicensis,DOUBTFUL,Leucas,martinicensis,True,False,Leucas martinicensis,Leucas martinicensis,Leucas martinicensis,sp.
Acacia_adunca,DOUBTFUL,Acacia,adunca,True,False,Acacia adunca,Acacia adunca,Acacia adunca,sp.
Ocimum_americanum,DOUBTFUL,Ocimum,americanum,True,False,Ocimum americanum,Ocimum americanum,Ocimum americanum,sp.
Acacia_coriacea,DOUBTFUL,Acacia,coriacea,True,False,Acacia coriacea,Acacia coriacea,Acacia coriacea,sp.
Taenitis_blechnoides,DOUBTFUL,Taenitis,blechnoides,True,False,Taenitis blechnoides,Taenitis blechnoides,Taenitis blechnoides,sp.
Davenportia_davenportii,DOUBTFUL,Davenportia,davenportii,True,False,Davenportia davenportii,Davenportia davenportii,Davenportia davenportii,sp.
Eragrostis_stenostachya,DOUBTFUL,Eragrostis,stenostachya,True,False,Eragrostis stenostachya,Eragrostis stenostachya,Eragrostis stenostachya,sp.
Eleocharis_cylindrostachys,DOUBTFUL,Eleocharis,cylindrostachys,True,False,Eleocharis cylindrostachys,Eleocharis cylindrostachys,Eleocharis cylindrostachys,sp.
Ochrosia_elliptica,DOUBTFUL,Ochrosia,elliptica,True,False,Ochrosia elliptica,Ochrosia elliptica,Ochrosia elliptica,sp.
Trifolium_striatum,DOUBTFUL,Trifolium,striatum,True,False,Trifolium striatum,Trifolium striatum,Trifolium striatum,sp.
Albizia_lebbeck,DOUBTFUL,Albizia,lebbeck,True,False,Albizia lebbeck,Albizia lebbeck,Albizia lebbeck,sp.
Elaphoglossum_callifolium,DOUBTFUL,Elaphoglossum,callifolium,True,False,Elaphoglossum callifolium,Elaphoglossum callifolium,Elaphoglossum callifolium,sp.
Sida_argillacea,DOUBTFUL,Sida,argillacea,True,False,Sida argillacea,Sida argillacea,Sida argillacea,sp.
Phebalium_woombye,DOUBTFUL,Phebalium,woombye,True,False,Phebalium woombye,Phebalium woombye,Phebalium woombye,sp.
Hedwigia_ciliata,DOUBTFUL,Hedwigia,ciliata,True,False,Hedwigia ciliata,Hedwigia ciliata,Hedwigia ciliata,sp.
Entosthodon_subnudus,DOUBTFUL,Entosthodon,subnudus,True,False,Entosthodon subnudus,Entosthodon subnudus,Entosthodon subnudus,sp.
Syzygium_oleosum,DOUBTFUL,Syzygium,oleosum,True,False,Syzygium oleosum,Syzygium oleosum,Syzygium oleosum,sp.
Forsstroemia_producta,DOUBTFUL,Forsstroemia,producta,True,False,Forsstroemia producta,Forsstroemia producta,Forsstroemia producta,sp.
Zornia_prostrata,DOUBTFUL,Zornia,prostrata,True,False,Zornia prostrata,Zornia prostrata,Zornia prostrata,sp.
Bauhinia_monandra,DOUBTFUL,Bauhinia,monandra,True,False,Bauhinia monandra,Bauhinia monandra,Bauhinia monandra,sp.
Dillwynia_sericea,DOUBTFUL,Dillwynia,sericea,True,False,Dillwynia sericea,Dillwynia sericea,Dillwynia sericea,sp.
Phyllanthus_hirtellus,DOUBTFUL,Phyllanthus,hirtellus,True,False,Phyllanthus hirtellus,Phyllanthus hirtellus,Phyllanthus hirtellus,sp.
Acacia_deanei,DOUBTFUL,Acacia,deanei,True,False,Acacia deanei,Acacia deanei,Acacia deanei,sp.
Excoecaria_agallocha,DOUBTFUL,Excoecaria,agallocha,True,False,Excoecaria agallocha,Excoecaria agallocha,Excoecaria agallocha,sp.
Aneilema_papuanum,DOUBTFUL,Aneilema,papuanum,True,False,Aneilema papuanum,Aneilema papuanum,Aneilema papuanum,sp.
Pueraria_phaseoloides,DOUBTFUL,Pueraria,phaseoloides,True,False,Pueraria phaseoloides,Pueraria phaseoloides,Pueraria phaseoloides,sp.
Acronychia_peninsularis,DOUBTFUL,Acronychia,peninsularis,True,False,Acronychia peninsularis,Acronychia peninsularis,Acronychia peninsularis,sp.
Aponogeton_queenslandicus,DOUBTFUL,Aponogeton,queenslandicus,True,False,Aponogeton queenslandicus,Aponogeton queenslandicus,Aponogeton queenslandicus,sp.
Eremophila_oppositifolia,DOUBTFUL,Eremophila,oppositifolia,True,False,Eremophila oppositifolia,Eremophila oppositifolia,Eremophila oppositifolia,sp.
Scleria_poiformis,DOUBTFUL,Scleria,poiformis,True,False,Scleria poiformis,Scleria poiformis,Scleria poiformis,sp.
Lophostemon_confertus,DOUBTFUL,Lophostemon,confertus,True,False,Lophostemon confertus,Lophostemon confertus,Lophostemon confertus,sp.
Boerhavia_coccinea,DOUBTFUL,Boerhavia,coccinea,True,False,Boerhavia coccinea,Boerhavia coccinea,Boerhavia coccinea,sp.
Polymeria_pusilla,DOUBTFUL,Polymeria,pusilla,True,False,Polymeria pusilla,Polymeria pusilla,Polymeria pusilla,sp.
Bulbophyllum_globuliforme,DOUBTFUL,Bulbophyllum,globuliforme,True,False,Bulbophyllum globuliforme,Bulbophyllum globuliforme,Bulbophyllum globuliforme,sp.
Gillbeea_adenopetala,DOUBTFUL,Gillbeea,adenopetala,True,False,Gillbeea adenopetala,Gillbeea adenopetala,Gillbeea adenopetala,sp.
Marsdenia_coronata,DOUBTFUL,Marsdenia,coronata,True,False,Marsdenia coronata,Marsdenia coronata,Marsdenia coronata,sp.
Dodonaea_tenuifolia,DOUBTFUL,Dodonaea,tenuifolia,True,False,Dodonaea tenuifolia,Dodonaea tenuifolia,Dodonaea tenuifolia,sp.
Veronica_calycina,DOUBTFUL,Veronica,calycina,True,False,Veronica calycina,Veronica calycina,Veronica calycina,sp.
Aotus_lanigera,DOUBTFUL,Aotus,lanigera,True,False,Aotus lanigera,Aotus lanigera,Aotus lanigera,sp.
Terminalia_canescens,DOUBTFUL,Terminalia,canescens,True,False,Terminalia canescens,Terminalia canescens,Terminalia canescens,sp.
Acacia_georginae,DOUBTFUL,Acacia,georginae,True,False,Acacia georginae,Acacia georginae,Acacia georginae,sp.
Vittaria_ensiformis,DOUBTFUL,Vittaria,ensiformis,True,False,Vittaria ensiformis,Vittaria ensiformis,Vittaria ensiformis,sp.
Swainsona_queenslandica,DOUBTFUL,Swainsona,queenslandica,True,False,Swainsona queenslandica,Swainsona queenslandica,Swainsona queenslandica,sp.
Themeda_avenacea,DOUBTFUL,Themeda,avenacea,True,False,Themeda avenacea,Themeda avenacea,Themeda avenacea,sp.
Campylopus_australis,DOUBTFUL,Campylopus,australis,True,False,Campylopus australis,Campylopus australis,Campylopus australis,sp.
Cycnogeton_procerus,DOUBTFUL,Cycnogeton,procerus,True,False,Cycnogeton procerus,Cycnogeton procerus,Cycnogeton procerus,sp.
Allocasuarina_thalassoscopica,DOUBTFUL,Allocasuarina,thalassoscopica,True,False,Allocasuarina thalassoscopica,Allocasuarina thalassoscopica,Allocasuarina thalassoscopica,sp.
Beilschmiedia_collina,DOUBTFUL,Beilschmiedia,collina,True,False,Beilschmiedia collina,Beilschmiedia collina,Beilschmiedia collina,sp.
Acacia_gittinsii,DOUBTFUL,Acacia,gittinsii,True,False,Acacia gittinsii,Acacia gittinsii,Acacia gittinsii,sp.
Maireana_triptera,DOUBTFUL,Maireana,triptera,True,False,Maireana triptera,Maireana triptera,Maireana triptera,sp.
Solanum_aviculare,DOUBTFUL,Solanum,aviculare,True,False,Solanum aviculare,Solanum aviculare,Solanum aviculare,sp.
Leptospermum_sericatum,DOUBTFUL,Leptospermum,sericatum,True,False,Leptospermum sericatum,Leptospermum sericatum,Leptospermum sericatum,sp.
Tribulopis_homalococca,DOUBTFUL,Tribulopis,homalococca,True,False,Tribulopis homalococca,Tribulopis homalococca,Tribulopis homalococca,sp.
Hibiscus_diversifolius,DOUBTFUL,Hibiscus,diversifolius,True,False,Hibiscus diversifolius,Hibiscus diversifolius,Hibiscus diversifolius,sp.
Vittadinia_hispidula,DOUBTFUL,Vittadinia,hispidula,True,False,Vittadinia hispidula,Vittadinia hispidula,Vittadinia hispidula,sp.
Corchorus_pumilio,DOUBTFUL,Corchorus,pumilio,True,False,Corchorus pumilio,Corchorus pumilio,Corchorus pumilio,sp.
Siphonodon_pendulus,DOUBTFUL,Siphonodon,pendulus,True,False,Siphonodon pendulus,Siphonodon pendulus,Siphonodon pendulus,sp.
Mirbelia_rubiifolia,DOUBTFUL,Mirbelia,rubiifolia,True,False,Mirbelia rubiifolia,Mirbelia rubiifolia,Mirbelia rubiifolia,sp.
Solanum_senticosum,DOUBTFUL,Solanum,senticosum,True,False,Solanum senticosum,Solanum senticosum,Solanum senticosum,sp.
Callistemon_recurvus,DOUBTFUL,Callistemon,recurvus,True,False,Callistemon recurvus,Callistemon recurvus,Callistemon recurvus,sp.
Entodon_mackaviensis,DOUBTFUL,Entodon,mackaviensis,True,False,Entodon mackaviensis,Entodon mackaviensis,Entodon mackaviensis,sp.
Eucalyptus_nova-anglica,DOUBTFUL,Eucalyptus,nova-anglica,True,False,Eucalyptus nova-anglica,Eucalyptus nova-anglica,Eucalyptus nova-anglica,sp.
Acacia_rubricaulis,DOUBTFUL,Acacia,rubricaulis,True,False,Acacia rubricaulis,Acacia rubricaulis,Acacia rubricaulis,sp.
Westringia_eremicola,DOUBTFUL,Westringia,eremicola,True,False,Westringia eremicola,Westringia eremicola,Westringia eremicola,sp.
Eriachne_glabrata,DOUBTFUL,Eriachne,glabrata,True,False,Eriachne glabrata,Eriachne glabrata,Eriachne glabrata,sp.
Digitaria_papposa,DOUBTFUL,Digitaria,papposa,True,False,Digitaria papposa,Digitaria papposa,Digitaria papposa,sp.
Calamus_muelleri,DOUBTFUL,Calamus,muelleri,True,False,Calamus muelleri,Calamus muelleri,Calamus muelleri,sp.
Hovea_graniticola,DOUBTFUL,Hovea,graniticola,True,False,Hovea graniticola,Hovea graniticola,Hovea graniticola,sp.
Plectranthus_foetidus,DOUBTFUL,Plectranthus,foetidus,True,False,Plectranthus foetidus,Plectranthus foetidus,Plectranthus foetidus,sp.
Lepyrodia_leptocaulis,DOUBTFUL,Lepyrodia,leptocaulis,True,False,Lepyrodia leptocaulis,Lepyrodia leptocaulis,Lepyrodia leptocaulis,sp.
Iseilema_windersii,DOUBTFUL,Iseilema,windersii,True,False,Iseilema windersii,Iseilema windersii,Iseilema windersii,sp.
Corymbia_aspera,DOUBTFUL,Corymbia,aspera,True,False,Corymbia aspera,Corymbia aspera,Corymbia aspera,sp.
Claoxylon_tenerifolium,DOUBTFUL,Claoxylon,tenerifolium,True,False,Claoxylon tenerifolium,Claoxylon tenerifolium,Claoxylon tenerifolium,sp.
Schoenus_falcatus,DOUBTFUL,Schoenus,falcatus,True,False,Schoenus falcatus,Schoenus falcatus,Schoenus falcatus,sp.
Zieria_furfuracea,DOUBTFUL,Zieria,furfuracea,True,False,Zieria furfuracea,Zieria furfuracea,Zieria furfuracea,sp.
Cassinia_copensis,DOUBTFUL,Cassinia,copensis,True,False,Cassinia copensis,Cassinia copensis,Cassinia copensis,sp.
Hypsophila_dielsiana,DOUBTFUL,Hypsophila,dielsiana,True,False,Hypsophila dielsiana,Hypsophila dielsiana,Hypsophila dielsiana,sp.
Macropteranthes_fitzalanii,DOUBTFUL,Macropteranthes,fitzalanii,True,False,Macropteranthes fitzalanii,Macropteranthes fitzalanii,Macropteranthes fitzalanii,sp.
Calyptochloa_cylindrosperma,DOUBTFUL,Calyptochloa,cylindrosperma,True,False,Calyptochloa cylindrosperma,Calyptochloa cylindrosperma,Calyptochloa cylindrosperma,sp.
Leionema_elatius,DOUBTFUL,Leionema,elatius,True,False,Leionema elatius,Leionema elatius,Leionema elatius,sp.
Crinum_arenarium,DOUBTFUL,Crinum,arenarium,True,False,Crinum arenarium,Crinum arenarium,Crinum arenarium,sp.
Androcalva_argentea,DOUBTFUL,Androcalva,argentea,True,False,Androcalva argentea,Androcalva argentea,Androcalva argentea,sp.
Echinochloa_telmatophila,DOUBTFUL,Echinochloa,telmatophila,True,False,Echinochloa telmatophila,Echinochloa telmatophila,Echinochloa telmatophila,sp.
Gonocarpus_micranthus,DOUBTFUL,Gonocarpus,micranthus,True,False,Gonocarpus micranthus,Gonocarpus micranthus,Gonocarpus micranthus,sp.
Cyperus_involucratus,DOUBTFUL,Cyperus,involucratus,True,False,Cyperus involucratus,Cyperus involucratus,Cyperus involucratus,sp.
Cordyline_murchisoniae,DOUBTFUL,Cordyline,murchisoniae,True,False,Cordyline murchisoniae,Cordyline murchisoniae,Cordyline murchisoniae,sp.
Juncus_mollis,DOUBTFUL,Juncus,mollis,True,False,Juncus mollis,Juncus mollis,Juncus mollis,sp.
Genoplesium_fimbriatum,DOUBTFUL,Genoplesium,fimbriatum,True,False,Genoplesium fimbriatum,Genoplesium fimbriatum,Genoplesium fimbriatum,sp.
Gonocarpus_oreophilus,DOUBTFUL,Gonocarpus,oreophilus,True,False,Gonocarpus oreophilus,Gonocarpus oreophilus,Gonocarpus oreophilus,sp.
Argophyllum_verae,DOUBTFUL,Argophyllum,verae,True,False,Argophyllum verae,Argophyllum verae,Argophyllum verae,sp.
Eragrostis_setifolia,DOUBTFUL,Eragrostis,setifolia,True,False,Eragrostis setifolia,Eragrostis setifolia,Eragrostis setifolia,sp.
Horsfieldia_australiana,DOUBTFUL,Horsfieldia,australiana,True,False,Horsfieldia australiana,Horsfieldia australiana,Horsfieldia australiana,sp.
