SPECIES_LUTO,TAXON,scientificName_x,canonicalName,Scientific Name,Endangered Status,scientificName_y,Endanger Status IUCN
Chiloglottis_longiclavata,Plants,Chiloglottis_longiclavata,Chiloglottis longiclavata,,,,
Leersia_hexandra,Plants,Leersia_hexandra,Leersia hexandra,,,,LC
Pyracantha_crenatoserrata,Plants,Pyracantha_crenatoserrata,Pyracantha crenatoserrata,,,,
Prasophyllum_patens,Plants,Prasophyllum_patens,Prasophyllum patens,,,,
Neptunia_gracilis,Plants,Neptunia_gracilis,Neptunia gracilis,,,,
Peplidium_maritimum,Plants,Peplidium_maritimum,Peplidium maritimum,,,,
Ampelopteris_prolifera,Plants,Ampelopteris_prolifera,Ampelopteris prolifera,,,,
Amaranthus_cuspidifolius,Plants,Amaranthus_cuspidifolius,Amaranthus cuspidifolius,,,,
Cotoneaster_franchetii,Plants,Cotoneaster_franchetii,Cotoneaster franchetii,,,,
Eucalyptus_camaldulensis,Plants,Eucalyptus_camaldulensis,Eucalyptus camaldulensis,,,,NT
Vernicia_fordii,Plants,Vernicia_fordii,Vernicia fordii,,,,LC
Desmos_wardianus,Plants,Desmos_wardianus,Desmos wardianus,,,,
Asteromyrtus_symphyocarpa,Plants,Asteromyrtus_symphyocarpa,Asteromyrtus symphyocarpa,,,,LC
Cynoglossum_suaveolens,Plants,Cynoglossum_suaveolens,Cynoglossum suaveolens,,,,
Spergularia_levis,Plants,Spergularia_levis,Spergularia levis,,,,
Aglaia_brassii,Plants,Aglaia_brassii,Aglaia brassii,,,,LC
Acacia_microcybe,Plants,Acacia_microcybe,Acacia microcybe,,,,LC
Halodule_uninervis,Plants,Halodule_uninervis,Halodule uninervis,,,,LC
Eleocharis_philippinensis,Plants,Eleocharis_philippinensis,Eleocharis philippinensis,,,,
Rosa_rubiginosa,Plants,Rosa_rubiginosa,Rosa rubiginosa,,,,LC
Laportea_interrupta,Plants,Laportea_interrupta,Laportea interrupta,,,,
Dodonaea_petiolaris,Plants,Dodonaea_petiolaris,Dodonaea petiolaris,,,,
Fimbristylis_neilsonii,Plants,Fimbristylis_neilsonii,Fimbristylis neilsonii,,,,
Echinochloa_crus-pavonis,Plants,Echinochloa_crus-pavonis,Echinochloa crus-pavonis,,,,LC
Aristida_macroclada,Plants,Aristida_macroclada,Aristida macroclada,,,,
Hakea_ivoryi,Plants,Hakea_ivoryi,Hakea ivoryi,,,,LC
Acacia_ixiophylla,Plants,Acacia_ixiophylla,Acacia ixiophylla,,,,
Cryptocarya_claudiana,Plants,Cryptocarya_claudiana,Cryptocarya claudiana,,,,LC
Acacia_hyaloneura,Plants,Acacia_hyaloneura,Acacia hyaloneura,,,,
Salvia_misella,Plants,Salvia_misella,Salvia misella,,,,
Macrozamia_fearnsidei,Plants,Macrozamia_fearnsidei,Macrozamia fearnsidei,,,,LC
Pimelodendron_amboinicum,Plants,Pimelodendron_amboinicum,Pimelodendron amboinicum,,,,LC
Aphananthe_philippinensis,Plants,Aphananthe_philippinensis,Aphananthe philippinensis,,,,LC
Franciscodendron_laurifolium,Plants,Franciscodendron_laurifolium,Franciscodendron laurifolium,,,,LC
Diplopterygium_longissimum,Plants,Diplopterygium_longissimum,Diplopterygium longissimum,,,,
Trema_orientalis,Plants,Trema_orientalis,Trema orientalis,,,,
Polyosma_rhytophloia,Plants,Polyosma_rhytophloia,Polyosma rhytophloia,,,,
Psora_crenata,Plants,Psora_crenata,Psora crenata,,,,
Austrochloris_dichanthioides,Plants,Austrochloris_dichanthioides,Austrochloris dichanthioides,,,,
Acacia_ramulosa,Plants,Acacia_ramulosa,Acacia ramulosa,,,,LC
Borya_septentrionalis,Plants,Borya_septentrionalis,Borya septentrionalis,,,,
Drosera_glanduligera,Plants,Drosera_glanduligera,Drosera glanduligera,,,,LC
Boronia_anethifolia,Plants,Boronia_anethifolia,Boronia anethifolia,,,,
Ochrosperma_lineare,Plants,Ochrosperma_lineare,Ochrosperma lineare,,,,
Boerhavia_burbidgeana,Plants,Boerhavia_burbidgeana,Boerhavia burbidgeana,,,,
Nervilia_holochila,Plants,Nervilia_holochila,Nervilia holochila,,,,
Fagraea_cambagei,Plants,Fagraea_cambagei,Fagraea cambagei,,,,
Thaumastochloa_monilifera,Plants,Thaumastochloa_monilifera,Thaumastochloa monilifera,,,,
Glycyrrhiza_acanthocarpa,Plants,Glycyrrhiza_acanthocarpa,Glycyrrhiza acanthocarpa,,,,
Capsicum_frutescens,Plants,Capsicum_frutescens,Capsicum frutescens,,,,LC
Harmsiodoxa_blennodioides,Plants,Harmsiodoxa_blennodioides,Harmsiodoxa blennodioides,,,,
Pilidiostigma_glabrum,Plants,Pilidiostigma_glabrum,Pilidiostigma glabrum,,,,
Cassytha_muelleri,Plants,Cassytha_muelleri,Cassytha muelleri,,,,
Codiaeum_membranaceum,Plants,Codiaeum_membranaceum,Codiaeum membranaceum,,,,LC
Calotis_porphyroglossa,Plants,Calotis_porphyroglossa,Calotis porphyroglossa,,,,
Cyperus_unioloides,Plants,Cyperus_unioloides,Cyperus unioloides,,,,LC
Taxithelium_nepalense,Plants,Taxithelium_nepalense,Taxithelium nepalense,,,,
Leptospermum_brachyandrum,Plants,Leptospermum_brachyandrum,Leptospermum brachyandrum,,,,LC
Sesbania_benthamiana,Plants,Sesbania_benthamiana,Sesbania benthamiana,,,,
Eremophila_goodwinii,Plants,Eremophila_goodwinii,Eremophila goodwinii,,,,
Eschenbachia_aegyptiaca,Plants,Eschenbachia_aegyptiaca,Eschenbachia aegyptiaca,,,,
Arundinella_setosa,Plants,Arundinella_setosa,Arundinella setosa,,,,
Dryopteris_hasseltii,Plants,Dryopteris_hasseltii,Dryopteris hasseltii,,,,
Brunoniella_australis,Plants,Brunoniella_australis,Brunoniella australis,,,,
Glossocardia_refracta,Plants,Glossocardia_refracta,Glossocardia refracta,,,,
Nymphaea_immutabilis,Plants,Nymphaea_immutabilis,Nymphaea immutabilis,,,,
Lopidium_concinnum,Plants,Lopidium_concinnum,Lopidium concinnum,,,,
Gymnosporia_inermis,Plants,Gymnosporia_inermis,Gymnosporia inermis,,,,
Enneapogon_purpurascens,Plants,Enneapogon_purpurascens,Enneapogon purpurascens,,,,
Pterostylis_setifera,Plants,Pterostylis_setifera,Pterostylis setifera,,,,
Vitex_rotundifolia,Plants,Vitex_rotundifolia,Vitex rotundifolia,,,,
Hibbertia_vestita,Plants,Hibbertia_vestita,Hibbertia vestita,,,,
Boronia_duiganiae,Plants,Boronia_duiganiae,Boronia duiganiae,,,,
Pseudoleskeopsis_imbricata,Plants,Pseudoleskeopsis_imbricata,Pseudoleskeopsis imbricata,,,,
Lysiana_linearifolia,Plants,Lysiana_linearifolia,Lysiana linearifolia,,,,
Symplocos_ampulliformis,Plants,Symplocos_ampulliformis,Symplocos ampulliformis,,,,
Ceratophyllum_demersum,Plants,Ceratophyllum_demersum,Ceratophyllum demersum,,,,LC
Acacia_quadrilateralis,Plants,Acacia_quadrilateralis,Acacia quadrilateralis,,,,
Paspalum_vaginatum,Plants,Paspalum_vaginatum,Paspalum vaginatum,,,,LC
Musa_jackeyi,Plants,Musa_jackeyi,Musa jackeyi,,,,EN
Ptilotus_obovatus,Plants,Ptilotus_obovatus,Ptilotus obovatus,,,,
Cyclospermum_leptophyllum,Plants,Cyclospermum_leptophyllum,Cyclospermum leptophyllum,,,,
Fimbristylis_acuminata,Plants,Fimbristylis_acuminata,Fimbristylis acuminata,,,,LC
Hyophila_involuta,Plants,Hyophila_involuta,Hyophila involuta,,,,VU
Ophioglossum_pendulum,Plants,Ophioglossum_pendulum,Ophioglossum pendulum,,,,
Acacia_tarculensis,Plants,Acacia_tarculensis,Acacia tarculensis,,,,
Dysphania_glomulifera,Plants,Dysphania_glomulifera,Dysphania glomulifera,,,,
Eucalyptus_major,Plants,Eucalyptus_major,Eucalyptus major,,,,NT
Macrozamia_occidua,Plants,Macrozamia_occidua,Macrozamia occidua,Macrozamia occidua,Vulnerable,Macrozamia occidua,VU
Paphia_meiniana,Plants,Paphia_meiniana,Paphia meiniana,,,,
Endiandra_wolfei,Plants,Endiandra_wolfei,Endiandra wolfei,,,,LC
Pseuderanthemum_variabile,Plants,Pseuderanthemum_variabile,Pseuderanthemum variabile,,,,
Ziziphus_oenopolia,Plants,Ziziphus_oenopolia,Ziziphus oenopolia,,,,LC
Bulbine_vagans,Plants,Bulbine_vagans,Bulbine vagans,,,,
Beilschmiedia_peninsularis,Plants,Beilschmiedia_peninsularis,Beilschmiedia peninsularis,,,,LC
Goodenia_fascicularis,Plants,Goodenia_fascicularis,Goodenia fascicularis,,,,
Phoenix_dactylifera,Plants,Phoenix_dactylifera,Phoenix dactylifera,,,,
Cryptocarya_glaucescens,Plants,Cryptocarya_glaucescens,Cryptocarya glaucescens,,,,LC
Schoenus_melanostachys,Plants,Schoenus_melanostachys,Schoenus melanostachys,,,,
Asplenium_aethiopicum,Plants,Asplenium_aethiopicum,Asplenium aethiopicum,,,,VU
Syzygium_ingens,Plants,Syzygium_ingens,Syzygium ingens,,,,
Schizachyrium_occultum,Plants,Schizachyrium_occultum,Schizachyrium occultum,,,,
Hibbertia_patens,Plants,Hibbertia_patens,Hibbertia patens,,,,
Scirpus_polystachyus,Plants,Scirpus_polystachyus,Scirpus polystachyus,,,,
Psora_crystallifera,Plants,Psora_crystallifera,Psora crystallifera,,,,
Euphorbia_papillifolia,Plants,Euphorbia_papillifolia,Euphorbia papillifolia,,,,
Gonocarpus_elatus,Plants,Gonocarpus_elatus,Gonocarpus elatus,,,,
Tephrosia_eriocarpa,Plants,Tephrosia_eriocarpa,Tephrosia eriocarpa,,,,LC
Ectrosia_leporina,Plants,Ectrosia_leporina,Ectrosia leporina,,,,
Polygala_rhinanthoides,Plants,Polygala_rhinanthoides,Polygala rhinanthoides,,,,
Eucalyptus_coolabah,Plants,Eucalyptus_coolabah,Eucalyptus coolabah,,,,NT
Bolbitis_quoyana,Plants,Bolbitis_quoyana,Bolbitis quoyana,,,,
Phyllanthus_subcrenulatus,Plants,Phyllanthus_subcrenulatus,Phyllanthus subcrenulatus,,,,
Dissocarpus_biflorus,Plants,Dissocarpus_biflorus,Dissocarpus biflorus,,,,
Drypetes_acuminata,Plants,Drypetes_acuminata,Drypetes acuminata,,,,LC
Eriochloa_australiensis,Plants,Eriochloa_australiensis,Eriochloa australiensis,,,,
Ranunculus_repens,Plants,Ranunculus_repens,Ranunculus repens,,,,LC
Parsonsia_kroombitensis,Plants,Parsonsia_kroombitensis,Parsonsia kroombitensis,,,,
Syzygium_forte,Plants,Syzygium_forte,Syzygium forte,,,,LC
Hakea_eriantha,Plants,Hakea_eriantha,Hakea eriantha,,,,LC
Velleia_lyrata,Plants,Velleia_lyrata,Velleia lyrata,,,,
Vittadinia_muelleri,Plants,Vittadinia_muelleri,Vittadinia muelleri,,,,
Pterostylis_mitchellii,Plants,Pterostylis_mitchellii,Pterostylis mitchellii,,,,
Frullania_spinigastria,Plants,Frullania_spinigastria,Frullania spinigastria,,,,
Petunia_axillaris,Plants,Petunia_axillaris,Petunia axillaris,,,,
Lastreopsis_smithiana,Plants,Lastreopsis_smithiana,Lastreopsis smithiana,,,,
Fossombronia_pusilla,Plants,Fossombronia_pusilla,Fossombronia pusilla,,,,LC
Ornithopus_pinnatus,Plants,Ornithopus_pinnatus,Ornithopus pinnatus,,,,
Pachystoma_pubescens,Plants,Pachystoma_pubescens,Pachystoma pubescens,,,,
Alstonia_muelleriana,Plants,Alstonia_muelleriana,Alstonia muelleriana,,,,LC
Atriplex_turbinata,Plants,Atriplex_turbinata,Atriplex turbinata,,,,
Hymenophyllum_pallidum,Plants,Hymenophyllum_pallidum,Hymenophyllum pallidum,,,,
Coronidium_boormanii,Plants,Coronidium_boormanii,Coronidium boormanii,,,,
Fontainea_rostrata,Plants,Fontainea_rostrata,Fontainea rostrata,Fontainea rostrata,Vulnerable,Fontainea rostrata,
Plantago_lanceolata,Plants,Plantago_lanceolata,Plantago lanceolata,,,,LC
Tarenna_dallachiana,Plants,Tarenna_dallachiana,Tarenna dallachiana,,,,LC
Melicope_affinis,Plants,Melicope_affinis,Melicope affinis,,,,
Tephrosia_turpinii,Plants,Tephrosia_turpinii,Tephrosia turpinii,,,,
Acronychia_baeuerlenii,Plants,Acronychia_baeuerlenii,Acronychia baeuerlenii,,,,
Melaleuca_groveana,Plants,Melaleuca_groveana,Melaleuca groveana,,,,DD
Pararistolochia_sparusifolia,Plants,Pararistolochia_sparusifolia,Pararistolochia sparusifolia,,,,
Cuphonotus_humistratus,Plants,Cuphonotus_humistratus,Cuphonotus humistratus,,,,
Desmanthus_virgatus,Plants,Desmanthus_virgatus,Desmanthus virgatus,,,,LC
Boerhavia_diffusa,Plants,Boerhavia_diffusa,Boerhavia diffusa,,,,
Blumea_milnei,Plants,Blumea_milnei,Blumea milnei,,,,
Cryptandra_armata,Plants,Cryptandra_armata,Cryptandra armata,,,,
Gardenia_vilhelmii,Plants,Gardenia_vilhelmii,Gardenia vilhelmii,,,,LC
Diploglottis_obovata,Plants,Diploglottis_obovata,Diploglottis obovata,,,,LC
Hakea_laurina,Plants,Hakea_laurina,Hakea laurina,,,,VU
Viola_perreniformis,Plants,Viola_perreniformis,Viola perreniformis,,,,
Indigofera_erubescens,Plants,Indigofera_erubescens,Indigofera erubescens,,,,
Sannantha_brachypoda,Plants,Sannantha_brachypoda,Sannantha brachypoda,,,,
Bazzania_francana,Plants,Bazzania_francana,Bazzania francana,,,,
Abutilon_micropetalum,Plants,Abutilon_micropetalum,Abutilon micropetalum,,,,
Indigofera_baileyi,Plants,Indigofera_baileyi,Indigofera baileyi,,,,
Pomax_umbellata,Plants,Pomax_umbellata,Pomax umbellata,,,,
Calytrix_microcoma,Plants,Calytrix_microcoma,Calytrix microcoma,,,,
Indigofera_circinella,Plants,Indigofera_circinella,Indigofera circinella,,,,
Utricularia_gibba,Plants,Utricularia_gibba,Utricularia gibba,,,,LC
Dockrillia_nugentii,Plants,Dockrillia_nugentii,Dockrillia nugentii,,,,
Streptoglossa_odora,Plants,Streptoglossa_odora,Streptoglossa odora,,,,
Pellaea_viridis,Plants,Pellaea_viridis,Pellaea viridis,,,,
Juncus_prismatocarpus,Plants,Juncus_prismatocarpus,Juncus prismatocarpus,,,,LC
Phyllanthus_minutiflorus,Plants,Phyllanthus_minutiflorus,Phyllanthus minutiflorus,,,,
Frullania_rubella,Plants,Frullania_rubella,Frullania rubella,,,,
Corymbia_confertiflora,Plants,Corymbia_confertiflora,Corymbia confertiflora,,,,LC
Echinochloa_elliptica,Plants,Echinochloa_elliptica,Echinochloa elliptica,,,,
Duboisia_myoporoides,Plants,Duboisia_myoporoides,Duboisia myoporoides,,,,LC
Thrixspermum_congestum,Plants,Thrixspermum_congestum,Thrixspermum congestum,,,,
Cosmos_sulphureus,Plants,Cosmos_sulphureus,Cosmos sulphureus,,,,
Astrotricha_biddulphiana,Plants,Astrotricha_biddulphiana,Astrotricha biddulphiana,,,,
Litsea_breviumbellata,Plants,Litsea_breviumbellata,Litsea breviumbellata,,,,LC
Dodonaea_viscosa,Plants,Dodonaea_viscosa,Dodonaea viscosa,,,,LC
Mastigolejeunea_ligulata,Plants,Mastigolejeunea_ligulata,Mastigolejeunea ligulata,,,,
Ficus_subnervosa,Plants,Ficus_subnervosa,Ficus subnervosa,,,,LC
Dischidia_major,Plants,Dischidia_major,Dischidia major,,,,
Hygrochloa_cravenii,Plants,Hygrochloa_cravenii,Hygrochloa cravenii,,,,
Heliotropium_plumosum,Plants,Heliotropium_plumosum,Heliotropium plumosum,,,,
Tridax_procumbens,Plants,Tridax_procumbens,Tridax procumbens,,,,
Ipomoea_plebeia,Plants,Ipomoea_plebeia,Ipomoea plebeia,,,,
Ipomoea_cairica,Plants,Ipomoea_cairica,Ipomoea cairica,,,,LC
Eucalyptus_argillacea,Plants,Eucalyptus_argillacea,Eucalyptus argillacea,,,,LC
Rutidosis_glandulosa,Plants,Rutidosis_glandulosa,Rutidosis glandulosa,,,,
Suriana_maritima,Plants,Suriana_maritima,Suriana maritima,,,,LC
Vittadinia_virgata,Plants,Vittadinia_virgata,Vittadinia virgata,,,,
Festuca_arundinacea,Plants,Festuca_arundinacea,Festuca arundinacea,,,,
Persoonia_prostrata,Plants,Persoonia_prostrata,Persoonia prostrata,Persoonia prostrata,Extinct,Persoonia prostrata,EX
Carthamus_tinctorius,Plants,Carthamus_tinctorius,Carthamus tinctorius,,,,
Poranthera_corymbosa,Plants,Poranthera_corymbosa,Poranthera corymbosa,,,,
Melodinus_baccellianus,Plants,Melodinus_baccellianus,Melodinus baccellianus,,,,
Carnarvonia_araliifolia,Plants,Carnarvonia_araliifolia,Carnarvonia araliifolia,,,,LC
Hydrocotyle_dipleura,Plants,Hydrocotyle_dipleura,Hydrocotyle dipleura,,,,
Cassinia_straminea,Plants,Cassinia_straminea,Cassinia straminea,,,,
Gleichenia_microphylla,Plants,Gleichenia_microphylla,Gleichenia microphylla,,,,
Iphigenia_indica,Plants,Iphigenia_indica,Iphigenia indica,,,,LC
Stackhousia_tryonii,Plants,Stackhousia_tryonii,Stackhousia tryonii,,,,
Flindersia_bennettii,Plants,Flindersia_bennettii,Flindersia bennettii,,,,
Acacia_hammondii,Plants,Acacia_hammondii,Acacia hammondii,,,,LC
Notelaea_linearis,Plants,Notelaea_linearis,Notelaea linearis,,,,
Crepidomanes_barnardianum,Plants,Crepidomanes_barnardianum,Crepidomanes barnardianum,,,,
Darlingia_darlingiana,Plants,Darlingia_darlingiana,Darlingia darlingiana,,,,LC
Zieria_adenodonta,Plants,Zieria_adenodonta,Zieria adenodonta,,,,
Tribulus_macrocarpus,Plants,Tribulus_macrocarpus,Tribulus macrocarpus,,,,
Acaena_novae-zelandiae,Plants,Acaena_novae-zelandiae,Acaena novae-zelandiae,,,,
Pyrrosia_lanceolata,Plants,Pyrrosia_lanceolata,Pyrrosia lanceolata,,,,
Diplocyclos_palmatus,Plants,Diplocyclos_palmatus,Diplocyclos palmatus,,,,
Pleurozia_articulata,Plants,Pleurozia_articulata,Pleurozia articulata,,,,
Isotoma_axillaris,Plants,Isotoma_axillaris,Isotoma axillaris,,,,
Corybas_fordhamii,Plants,Corybas_fordhamii,Corybas fordhamii,,,,
Trachymene_gilleniae,Plants,Trachymene_gilleniae,Trachymene gilleniae,,,,
Paspalidium_grandispiculatum,Plants,Paspalidium_grandispiculatum,Paspalidium grandispiculatum,Paspalidium grandispiculatum,Vulnerable,Paspalidium grandispiculatum,
Trichosanthes_pentaphylla,Plants,Trichosanthes_pentaphylla,Trichosanthes pentaphylla,,,,
Scaevola_spinescens,Plants,Scaevola_spinescens,Scaevola spinescens,,,,
Amaranthus_viridis,Plants,Amaranthus_viridis,Amaranthus viridis,,,,
Radula_psychosis,Plants,Radula_psychosis,Radula psychosis,,,,
Deparia_petersenii,Plants,Deparia_petersenii,Deparia petersenii,,,,
Berberidopsis_beckleri,Plants,Berberidopsis_beckleri,Berberidopsis beckleri,,,,
Ficus_microcarpa,Plants,Ficus_microcarpa,Ficus microcarpa,,,,LC
Cyathostemma_micranthum,Plants,Cyathostemma_micranthum,Cyathostemma micranthum,,,,
Rotala_occultiflora,Plants,Rotala_occultiflora,Rotala occultiflora,,,,LC
Goodenia_calcarata,Plants,Goodenia_calcarata,Goodenia calcarata,,,,
Bertya_sharpeana,Plants,Bertya_sharpeana,Bertya sharpeana,,,,
Ochrosperma_adpressum,Plants,Ochrosperma_adpressum,Ochrosperma adpressum,,,,
Chenopodium_hubbardii,Plants,Chenopodium_hubbardii,Chenopodium hubbardii,,,,
Goodenia_lunata,Plants,Goodenia_lunata,Goodenia lunata,,,,
Ehrharta_longiflora,Plants,Ehrharta_longiflora,Ehrharta longiflora,,,,
Atractocarpus_chartaceus,Plants,Atractocarpus_chartaceus,Atractocarpus chartaceus,,,,LC
Fimbristylis_lanceolata,Plants,Fimbristylis_lanceolata,Fimbristylis lanceolata,,,,
Archontophoenix_tuckeri,Plants,Archontophoenix_tuckeri,Archontophoenix tuckeri,,,,
Mitrasacme_nudicaulis,Plants,Mitrasacme_nudicaulis,Mitrasacme nudicaulis,,,,
Ficus_albipila,Plants,Ficus_albipila,Ficus albipila,,,,LC
Flindersia_brayleyana,Plants,Flindersia_brayleyana,Flindersia brayleyana,,,,LC
Eucalyptus_gamophylla,Plants,Eucalyptus_gamophylla,Eucalyptus gamophylla,,,,LC
Banksia_neoanglica,Plants,Banksia_neoanglica,Banksia neoanglica,,,,LC
Crotalaria_retusa,Plants,Crotalaria_retusa,Crotalaria retusa,,,,
Tecticornia_tenuis,Plants,Tecticornia_tenuis,Tecticornia tenuis,,,,
Paspalum_scrobiculatum,Plants,Paspalum_scrobiculatum,Paspalum scrobiculatum,,,,LC
Murdannia_nudiflora,Plants,Murdannia_nudiflora,Murdannia nudiflora,,,,
Phaeoceros_carolinianus,Plants,Phaeoceros_carolinianus,Phaeoceros carolinianus,,,,NT
Cochlospermum_gregorii,Plants,Cochlospermum_gregorii,Cochlospermum gregorii,,,,
Lycopodiella_cernua,Plants,Lycopodiella_cernua,Lycopodiella cernua,,,,LC
Abutilon_auritum,Plants,Abutilon_auritum,Abutilon auritum,,,,
Croton_acronychioides,Plants,Croton_acronychioides,Croton acronychioides,,,,LC
Iseilema_convexum,Plants,Iseilema_convexum,Iseilema convexum,,,,
Pterostylis_taurus,Plants,Pterostylis_taurus,Pterostylis taurus,,,,
Baumea_muelleri,Plants,Baumea_muelleri,Baumea muelleri,,,,
Phlegmatospermum_cochlearinum,Plants,Phlegmatospermum_cochlearinum,Phlegmatospermum cochlearinum,,,,
Xanthostemon_oppositifolius,Plants,Xanthostemon_oppositifolius,Xanthostemon oppositifolius,Xanthostemon oppositifolius,Vulnerable,Xanthostemon oppositifolius,VU
Acacia_caroleae,Plants,Acacia_caroleae,Acacia caroleae,,,,LC
Uvaria_rufa,Plants,Uvaria_rufa,Uvaria rufa,,,,
Diplazium_dietrichianum,Plants,Diplazium_dietrichianum,Diplazium dietrichianum,,,,
Polygala_macrobotrya,Plants,Polygala_macrobotrya,Polygala macrobotrya,,,,
Calotis_lappulacea,Plants,Calotis_lappulacea,Calotis lappulacea,,,,
Veronica_arvensis,Plants,Veronica_arvensis,Veronica arvensis,,,,
Megathyrsus_maximus,Plants,Megathyrsus_maximus,Megathyrsus maximus,,,,
Boerhavia_dominii,Plants,Boerhavia_dominii,Boerhavia dominii,,,,
Trifolium_campestre,Plants,Trifolium_campestre,Trifolium campestre,,,,
Rhizophora_mucronata,Plants,Rhizophora_mucronata,Rhizophora mucronata,,,,LC
Maireana_coronata,Plants,Maireana_coronata,Maireana coronata,,,,
Eucalyptus_virens,Plants,Eucalyptus_virens,Eucalyptus virens,Eucalyptus virens,Vulnerable,Eucalyptus virens,NT
Ozothamnus_rufescens,Plants,Ozothamnus_rufescens,Ozothamnus rufescens,,,,
Syzygium_pseudofastigiatum,Plants,Syzygium_pseudofastigiatum,Syzygium pseudofastigiatum,,,,
Verbena_incompta,Plants,Verbena_incompta,Verbena incompta,,,,
Cordyline_congesta,Plants,Cordyline_congesta,Cordyline congesta,,,,
Hoya_anulata,Plants,Hoya_anulata,Hoya anulata,,,,
Nicotiana_debneyi,Plants,Nicotiana_debneyi,Nicotiana debneyi,,,,
Neolamarckia_cadamba,Plants,Neolamarckia_cadamba,Neolamarckia cadamba,,,,
Oleandra_neriiformis,Plants,Oleandra_neriiformis,Oleandra neriiformis,,,,
Mnesithea_granularis,Plants,Mnesithea_granularis,Mnesithea granularis,,,,
Mullerochloa_moreheadiana,Plants,Mullerochloa_moreheadiana,Mullerochloa moreheadiana,,,,
Cynanchum_brevipedicellatum,Plants,Cynanchum_brevipedicellatum,Cynanchum brevipedicellatum,,,,
Eremophila_bignoniiflora,Plants,Eremophila_bignoniiflora,Eremophila bignoniiflora,,,,LC
Ctenopterella_gordonii,Plants,Ctenopterella_gordonii,Ctenopterella gordonii,,,,
Monstera_deliciosa,Plants,Monstera_deliciosa,Monstera deliciosa,,,,
Plagiochila_metcalfii,Plants,Plagiochila_metcalfii,Plagiochila metcalfii,,,,
Boronia_palasepala,Plants,Boronia_palasepala,Boronia palasepala,,,,
Margaritaria_indica,Plants,Margaritaria_indica,Margaritaria indica,,,,LC
Bacopa_lanigera,Plants,Bacopa_lanigera,Bacopa lanigera,,,,
Ilex_arnhemensis,Plants,Ilex_arnhemensis,Ilex arnhemensis,,,,LC
Muellerobryum_whiteleggei,Plants,Muellerobryum_whiteleggei,Muellerobryum whiteleggei,,,,
Calycopeplus_casuarinoides,Plants,Calycopeplus_casuarinoides,Calycopeplus casuarinoides,,,,LC
Juncus_fockei,Plants,Juncus_fockei,Juncus fockei,,,,
Velleia_connata,Plants,Velleia_connata,Velleia connata,,,,
Euonymus_australiana,Plants,Euonymus_australiana,Euonymus australiana,,,,
Vulpia_muralis,Plants,Vulpia_muralis,Vulpia muralis,,,,
Humata_repens,Plants,Humata_repens,Humata repens,,,,
Acacia_calcicola,Plants,Acacia_calcicola,Acacia calcicola,,,,LC
Ampelocissus_gardineri,Plants,Ampelocissus_gardineri,Ampelocissus gardineri,,,,
Flindersia_xanthoxyla,Plants,Flindersia_xanthoxyla,Flindersia xanthoxyla,,,,LC
Platycerium_bifurcatum,Plants,Platycerium_bifurcatum,Platycerium bifurcatum,,,,
