TAXON,COMMON_NAME,SPECIES_2022,SPECIES_LUTO,MODELLED,SPECIES_TYPE,IUCN_GLOBAL_STATUS,AUS_GOV_THREAT_STATUS
Plants,,,Endiandra_impressicosta,Yes,,,
Plants,,,Cenchrus_longispinus,Yes,,,
Plants,,,Cucumis_dipsaceus,Yes,,,
Plants,,,Arthropteris_tenella,Yes,,,
Plants,,,Hibiscus_meraukensis,Yes,,,
Plants,,,Eucalyptus_taurina,Yes,,,
Plants,,,Cupaniopsis_fleckeri,Yes,,,
Plants,,,Mniodendron_comatulum,Yes,,,
Plants,,,Brachyscome_microcarpa,Yes,,,
Plants,,,Leptospermum_speciosum,Yes,,,
Plants,,,Brachyachne_tenella,Yes,,,
Plants,,,Acacia_gonoclada,Yes,,,
Plants,,,Trachymene_bivestita,Yes,,,
Plants,,,Dodonaea_dodecandra,Yes,,,
Plants,,,Ulmus_hollandica,Yes,,,
Plants,,,Dipteracanthus_prostratus,Yes,,,
Plants,,,Blennodia_canescens,Yes,,,
Plants,,,Myoporum_betcheanum,Yes,,,
Plants,,,Senecio_tenuiflorus,Yes,,,
Plants,,,Hibbertia_banksii,Yes,,,
Plants,,,Pholidota_imbricata,Yes,,,
Plants,,,Acacia_ruppii,Yes,,,
Plants,,,Croton_magneticus,Yes,,,
Plants,,,Swainsona_oroboides,Yes,,,
Plants,,,Micrantheum_ericoides,Yes,,,
Plants,,,Lindsaea_media,Yes,,,
Plants,,,Potamogeton_tepperi,Yes,,,
Plants,,,Oenothera_tetraptera,Yes,,,
Plants,,,Psychotria_dallachiana,Yes,,,
Plants,,,Phebalium_whitei,Yes,,,
Plants,,,Marrubium_vulgare,Yes,,,
Plants,,,Diospyros_fasciculosa,Yes,,,
Plants,,,Megaceros_gracilis,Yes,,,
Plants,,,Maclura_pomifera,Yes,,,
Plants,,,Boerhavia_albiflora,Yes,,,
Plants,,,Sida_macropoda,Yes,,,
Plants,,,Lomatia_silaifolia,Yes,,,
Plants,,,Urochloa_mutica,Yes,,,
Plants,,,Synedrella_nodiflora,Yes,,,
Plants,,,Chukrasia_tabularis,Yes,,,
Plants,,,Dendrophthoe_odontocalyx,Yes,,,
Plants,,,Scaevola_ovalifolia,Yes,,,
Plants,,,Brucea_javanica,Yes,,,
Plants,,,Stylosanthes_humilis,Yes,,,
Plants,,,Hovea_linearis,Yes,,,
Plants,,,Fimbristylis_tetragona,Yes,,,
Plants,,,Cassinia_uncata,Yes,,,
Plants,,,Stenotaphrum_secundatum,Yes,,,
Plants,,,Pavetta_granitica,Yes,,,
Plants,,,Pterostylis_obtusa,Yes,,,
Plants,,,Aristida_obscura,Yes,,,
Plants,,,Melichrus_urceolatus,Yes,,,
Plants,,,Leiocarpa_leptolepis,Yes,,,
Plants,,,Lantana_montevidensis,Yes,,,
Plants,,,Spathoglottis_plicata,Yes,,,
Plants,,,Atractocarpus_fitzalanii,Yes,,,
Plants,,,Hibbertia_synandra,Yes,,,
Plants,,,Eragrostis_interrupta,Yes,,,
Plants,,,Centaurium_erythraea,Yes,,,
Plants,,,Cassia_fistula,Yes,,,
Plants,,,Grevillea_wickhamii,Yes,,,
Plants,,,Hovea_pedunculata,Yes,,,
Plants,,,Crotalaria_spectabilis,Yes,,,
Plants,,,Xylomelum_benthamii,Yes,,,
Plants,,,Litsea_australis,Yes,,,
Plants,,,Cullen_discolor,Yes,,,
Plants,,,Sinapis_arvensis,Yes,,,
Plants,,,Eucalyptus_microcarpa,Yes,,,
Plants,,,Hibiscus_verdcourtii,Yes,,,
Plants,,,Symplocos_boonjee,Yes,,,
Plants,,,Mitrasacme_polymorpha,Yes,,,
Plants,,,Calotis_dentex,Yes,,,
Plants,,,Asplenium_nidus,Yes,,,
Plants,,,Brachychiton_chillagoensis,Yes,,,
Plants,,,Trioncinia_retroflexa,Yes,,,
Plants,,,Goniophlebium_percussum,Yes,,,
Plants,,,Platysace_ericoides,Yes,,,
Plants,,,Daviesia_flava,Yes,,,
Plants,,,Austrostipa_nodosa,Yes,,,
Plants,,,Ficus_elastica,Yes,,,
Plants,,,Eucalyptus_notabilis,Yes,,,
Plants,,,Euphorbia_thelephora,Yes,,,
Plants,,,Mirbelia_pungens,Yes,,,
Plants,,,Pterostylis_anatona,Yes,,,
Plants,,,Leptostomum_inclinans,Yes,,,
Plants,,,Lepidozia_glaucophylla,Yes,,,
Plants,,,Lasianthus_hirsutus,Yes,,,
Plants,,,Aristea_ecklonii,Yes,,,
Plants,,,Dysphania_kalpari,Yes,,,
Plants,,,Myrsine_smithii,Yes,,,
Plants,,,Sarcochilus_weinthalii,Yes,,,
Plants,,,Ipomoea_graminea,Yes,,,
Plants,,,Arabidella_trisecta,Yes,,,
Plants,,,Hovea_similis,Yes,,,
Plants,,,Hibbertia_araneolifera,Yes,,,
Plants,,,Alphitonia_oblata,Yes,,,
Plants,,,Ruellia_tuberosa,Yes,,,
Plants,,,Pimelea_decora,Yes,,,
Plants,,,Nitella_myriotricha,Yes,,,
Plants,,,Acacia_muelleriana,Yes,,,
Plants,,,Eucalyptus_bridgesiana,Yes,,,
Plants,,,Pterostylis_grandiflora,Yes,,,
Plants,,,Denhamia_parvifolia,Yes,,,
Plants,,,Parinari_nonda,Yes,,,
Plants,,,Stylidium_floodii,Yes,,,
Plants,,,Jacksonia_thesioides,Yes,,,
Plants,,,Acacia_thomsonii,Yes,,,
Plants,,,Endiandra_dichrophylla,Yes,,,
Plants,,,Fimbristylis_elegans,Yes,,,
Plants,,,Eleocharis_jacobsiana,Yes,,,
Plants,,,Dactyloctenium_aegyptium,Yes,,,
Plants,,,Syrrhopodon_confertus,Yes,,,
Plants,,,Tephrosia_coriacea,Yes,,,
Plants,,,Rhynchospora_chinensis,Yes,,,
Plants,,,Hybanthus_stellarioides,Yes,,,
Plants,,,Carmona_retusa,Yes,,,
Plants,,,Amyema_biniflora,Yes,,,
Plants,,,Persoonia_lanceolata,Yes,,,
Plants,,,Baumea_teretifolia,Yes,,,
Plants,,,Zygophyllum_ammophilum,Yes,,,
Plants,,,Euphorbia_schultzii,Yes,,,
Plants,,,Atractocarpus_benthamianus,Yes,,,
Plants,,,Asperula_conferta,Yes,,,
Plants,,,Abutilon_grandifolium,Yes,,,
Plants,,,Acacia_torulosa,Yes,,,
Plants,,,Chordifex_fastigiatus,Yes,,,
Plants,,,Cenchrus_pedicellatus,Yes,,,
Plants,,,Eragrostis_lacunaria,Yes,,,
Plants,,,Isachne_confusa,Yes,,,
Plants,,,Echinochloa_polystachya,Yes,,,
Plants,,,Grevillea_leiophylla,Yes,,,
Plants,,,Gleichenia_mendellii,Yes,,,
Plants,,,Brachyscome_scapigera,Yes,,,
Plants,,,Achrophyllum_dentatum,Yes,,,
Plants,,,Tylophora_benthamii,Yes,,,
Plants,,,Acacia_calligera,Yes,,,
Plants,,,Heliotropium_pauciflorum,Yes,,,
Plants,,,Buckinghamia_celsissima,Yes,,,
Plants,,,Metalejeunea_cucullata,Yes,,,
Plants,,,Cullen_leucanthum,Yes,,,
Plants,,,Sphagnum_novozelandicum,Yes,,,
Plants,,,Lejeunea_drummondii,Yes,,,
Plants,,,Pittosporum_undulatum,Yes,,,
Plants,,,Pyrrhobryum_paramattense,Yes,,,
Plants,,,Elaeocarpus_sericopetalus,Yes,,,
Plants,,,Ptychomitrium_muelleri,Yes,,,
Plants,,,Crotalaria_incana,Yes,,,
Plants,,,Cullen_australasicum,Yes,,,
Plants,,,Persicaria_hydropiper,Yes,,,
Plants,,,Campylopus_pyriformis,Yes,,,
Plants,,,Vallisneria_annua,Yes,,,
Plants,,,Lejeunea_flava,Yes,,,
Plants,,,Acer_negundo,Yes,,,
Plants,,,Heliotropium_aequoreum,Yes,,,
Plants,,,Polystichum_proliferum,Yes,,,
Plants,,,Eragrostis_schultzii,Yes,,,
Plants,,,Eucalyptus_leucophylla,Yes,,,
Plants,,,Emmenosperma_cunninghamii,Yes,,,
Plants,,,Syzygium_resa,Yes,,,
Plants,,,Drypetes_vernicosa,Yes,,,
Plants,,,Schoenoplectiella_articulata,Yes,,,
Plants,,,Syzygium_argyropedicum,Yes,,,
Plants,,,Polygala_pendulina,Yes,,,
Plants,,,Oldenlandia_galioides,Yes,,,
Plants,,,Eccremidium_brisbanicum,Yes,,,
Plants,,,Najas_browniana,Yes,,,
Plants,,,Nothoalsomitra_suberosa,Yes,,,
Plants,,,Fimbristylis_modesta,Yes,,,
Plants,,,Modiola_caroliniana,Yes,,,
Plants,,,Desmodium_brownii,Yes,,,
Plants,,,Psydrax_lamprophylla,Yes,,,
Plants,,,Terminalia_catappa,Yes,,,
Plants,,,Lysicarpus_angustifolius,Yes,,,
Plants,,,Cupaniopsis_anacardioides,Yes,,,
Plants,,,Ranunculus_inundatus,Yes,,,
Plants,,,Bulbostylis_turbinata,Yes,,,
Plants,,,Axonopus_compressus,Yes,,,
Plants,,,Oxalis_pes-caprae,Yes,,,
Plants,,,Melinis_repens,Yes,,,
Plants,,,Austrostipa_aristiglumis,Yes,,,
Plants,,,Austrodolichos_errabundus,Yes,,,
Plants,,,Ipomoea_argillicola,Yes,,,
Plants,,,Melia_azedarach,Yes,,,
Plants,,,Alphitonia_excelsa,Yes,,,
Plants,,,Bauhinia_cunninghamii,Yes,,,
Plants,,,Dysoxylum_fraserianum,Yes,,,
Plants,,,Psychotria_interstans,Yes,,,
Plants,,,Sesbania_cannabina,Yes,,,
Plants,,,Enneapogon_polyphyllus,Yes,,,
Plants,,,Eucalyptus_tenuipes,Yes,,,
Plants,,,Passiflora_kuranda,Yes,,,
Plants,,,Harpullia_arborea,Yes,,,
Plants,,,Crotalaria_crispata,Yes,,,
Plants,,,Proiphys_amboinensis,Yes,,,
Plants,,,Polyscias_zippeliana,Yes,,,
Plants,,,Corymbia_torelliana,Yes,,,
Plants,,,Tephrosia_varians,Yes,,,
Plants,,,Schoenus_ornithopodioides,Yes,,,
Plants,,,Microsorum_membranifolium,Yes,,,
Plants,,,Fimbristylis_leucocolea,Yes,,,
Plants,,,Leucophanes_angustifolium,Yes,,,
Plants,,,Leontodon_saxatilis,Yes,,,
Plants,,,Melochia_umbellata,Yes,,,
Plants,,,Polygala_glaucifolia,Yes,,,
Plants,,,Eustrephus_latifolius,Yes,,,
Plants,,,Bertya_recurvata,Yes,,,
Plants,,,Tinospora_esiangkara,Yes,,,
Plants,,,Acalypha_lanceolata,Yes,,,
Plants,,,Discaria_pubescens,Yes,,,
Plants,,,Goodenia_megasepala,Yes,,,
Plants,,,Sida_trichopoda,Yes,,,
Plants,,,Anthobolus_leptomerioides,Yes,,,
Plants,,,Gynochthodes_australiensis,Yes,,,
Plants,,,Zehneria_erythrobacca,Yes,,,
Plants,,,Asparagus_aethiopicus,Yes,,,
Plants,,,Lasjia_grandis,Yes,,,
Plants,,,Duboisia_hopwoodii,Yes,,,
Plants,,,Helichrysum_leucopsideum,Yes,,,
Plants,,,Brachyloma_daphnoides,Yes,,,
Plants,,,Medinilla_balls-headleyi,Yes,,,
Plants,,,Brasenia_schreberi,Yes,,,
Plants,,,Lepyrodia_scariosa,Yes,,,
Plants,,,Argyrodendron_polyandrum,Yes,,,
Plants,,,Indigofera_trita,Yes,,,
Plants,,,Cephalomanes_atrovirens,Yes,,,
Plants,,,Fissidens_dietrichiae,Yes,,,
Plants,,,Oxalis_radicosa,Yes,,,
Plants,,,Drosera_serpens,Yes,,,
Plants,,,Acacia_maitlandii,Yes,,,
Plants,,,Tradescantia_fluminensis,Yes,,,
Plants,,,Pterostylis_fischii,Yes,,,
Plants,,,Olearia_oppositifolia,Yes,,,
Plants,,,Ptilotus_schwartzii,Yes,,,
Plants,,,Helicia_australasica,Yes,,,
Plants,,,Stellaria_leptoclada,Yes,,,
Plants,,,Mitrasacme_paludosa,Yes,,,
Plants,,,Cleistanthus_apodus,Yes,,,
Plants,,,Ardisia_elliptica,Yes,,,
Plants,,,Lepidozia_laevifolia,Yes,,,
Plants,,,Osteocarpum_pentapterum,Yes,,,
Plants,,,Taxithelium_kerianum,Yes,,,
Plants,,,Enneapogon_truncatus,Yes,,,
Plants,,,Dictyoneura_obtusa,Yes,,,
Plants,,,Cordia_myxa,Yes,,,
Plants,,,Digitaria_benthamiana,Yes,,,
Plants,,,Fimbristylis_recta,Yes,,,
Plants,,,Lithomyrtus_obtusa,Yes,,,
Plants,,,Archidendron_muellerianum,Yes,,,
Plants,,,Sporadanthus_interruptus,Yes,,,
Plants,,,Syzygium_suborbiculare,Yes,,,
Plants,,,Amsinckia_calycina,Yes,,,
Plants,,,Cenchrus_robustus,Yes,,,
Plants,,,Persicaria_elatior,Yes,,,
Plants,,,Cossinia_australiana,Yes,,,
Plants,,,Stuckenia_pectinata,Yes,,,
Plants,,,Glinus_sessiliflorus,Yes,,,
Plants,,,Richardia_scabra,Yes,,,
Plants,,,Vitex_melicopea,Yes,,,
Plants,,,Panicum_seminudum,Yes,,,
Plants,,,Glycine_microphylla,Yes,,,
Plants,,,Opisthiolepis_heterophylla,Yes,,,
Plants,,,Aristida_schultzii,Yes,,,
Plants,,,Amyema_maidenii,Yes,,,
Plants,,,Amylotheca_dictyophleba,Yes,,,
Plants,,,Rostraria_pumila,Yes,,,
Plants,,,Arenga_australasica,Yes,,,
Plants,,,Elaeocarpus_grandis,Yes,,,
Plants,,,Euphorbia_trigonosperma,Yes,,,
Plants,,,Paspalum_mandiocanum,Yes,,,
Plants,,,Cyperus_rotundus,Yes,,,
Plants,,,Pimelea_ligustrina,Yes,,,
Plants,,,Crepidomanes_humile,Yes,,,
Plants,,,Rostraria_cristata,Yes,,,
Plants,,,Bothriochloa_decipiens,Yes,,,
Plants,,,Schoenus_paludosus,Yes,,,
Plants,,,Blumea_lacera,Yes,,,
Plants,,,Amaranthus_hybridus,Yes,,,
Plants,,,Polyura_sempronius,Yes,,,
Plants,,,Myoporum_platycarpum,Yes,,,
Plants,,,Hakea_microcarpa,Yes,,,
Plants,,,Chara_vulgaris,Yes,,,
Plants,,,Tephrosia_brachycarpa,Yes,,,
Plants,,,Campsis_radicans,Yes,,,
Plants,,,Isotropis_wheeleri,Yes,,,
Plants,,,Hakea_trineura,Yes,,,
Plants,,,Bulbophyllum_lilianae,Yes,,,
Plants,,,Drynaria_sparsisora,Yes,,,
Plants,,,Baloskion_stenocoleum,Yes,,,
Plants,,,Meiothecium_tenellum,Yes,,,
Plants,,,Australopyrum_pectinatum,Yes,,,
Plants,,,Flindersia_bourjotiana,Yes,,,
Plants,,,Gardenia_ewartii,Yes,,,
Plants,,,Cyperus_isabellinus,Yes,,,
Plants,,,Spruceanthus_thozetianus,Yes,,,
Plants,,,Melhania_oblongifolia,Yes,,,
Plants,,,Urochloa_advena,Yes,,,
Plants,,,Menkea_crassa,Yes,,,
Plants,,,Mollugo_cerviana,Yes,,,
Plants,,,Oplismenus_undulatifolius,Yes,,,
Plants,,,Lysimachia_japonica,Yes,,,
Plants,,,Centaurea_calcitrapa,Yes,,,
Plants,,,Mitrephora_diversifolia,Yes,,,
Plants,,,Gardenia_fucata,Yes,,,
Plants,,,Rhodamnia_pauciovulata,Yes,,,
Plants,,,Euphorbia_pulcherrima,Yes,,,
Plants,,,Morelia_viridis,Yes,,,
Plants,,,Eccremidium_arcuatum,Yes,,,
Plants,,,Macrozamia_mountperriensis,Yes,,,
Plants,,,Isolepis_fluitans,Yes,,,
Plants,,,Erythrina_crista-galli,Yes,,,
Plants,,,Lonicera_japonica,Yes,,,
Plants,,,Chrysopogon_rigidus,Yes,,,
Plants,,,Cyperus_microcephalus,Yes,,,
Plants,,,Wurmbea_dioica,Yes,,,
Plants,,,Myriophyllum_latifolium,Yes,,,
Plants,,,Momordica_balsamina,Yes,,,
Plants,,,Cryptocarya_cocosoides,Yes,,,
Plants,,,Acacia_ancistrocarpa,Yes,,,
Plants,,,Maireana_campanulata,Yes,,,
Plants,,,Eragrostis_longipedicellata,Yes,,,
Plants,,,Buchnera_ciliata,Yes,,,
Plants,,,Melodinus_australis,Yes,,,
Plants,,,Dipodium_ensifolium,Yes,,,
Plants,,,Eucalyptus_microtheca,Yes,,,
Plants,,,Gyrostemon_tepperi,Yes,,,
Plants,,,Pandanus_tectorius,Yes,,,
Plants,,,Bossiaea_prostrata,Yes,,,
Plants,,,Ipomoea_mauritiana,Yes,,,
Plants,,,Polyscias_mollis,Yes,,,
Plants,,,Syzygium_luehmannii,Yes,,,
Plants,,,Galium_migrans,Yes,,,
Plants,,,Syzygium_boonjee,Yes,,,
Plants,,,Zantedeschia_aethiopica,Yes,,,
Plants,,,Lethedon_setosa,Yes,,,
Plants,,,Aristida_pruinosa,Yes,,,
Plants,,,Calochilus_campestris,Yes,,,
Plants,,,Oxypetalum_coeruleum,Yes,,,
Plants,,,Hymenophyllum_cupressiforme,Yes,,,
Plants,,,Cynodon_nlemfuensis,Yes,,,
Plants,,,Xanthostemon_chrysanthus,Yes,,,
Plants,,,Guioa_sarcopterifructa,Yes,,,
Plants,,,Desmodium_muelleri,Yes,,,
Plants,,,Tribulus_minutus,Yes,,,
Plants,,,Lumnitzera_littorea,Yes,,,
Plants,,,Adiantum_formosum,Yes,,,
Plants,,,Pultenaea_scabra,Yes,,,
Plants,,,Xanthorrhoea_fulva,Yes,,,
Plants,,,Cissus_hastata,Yes,,,
Plants,,,Dysoxylum_alliaceum,Yes,,,
Plants,,,Conospermum_burgessiorum,Yes,,,
Plants,,,Warburgiella_leucocytus,Yes,,,
Plants,,,Fimbristylis_signata,Yes,,,
Plants,,,Jasminum_kajewskii,Yes,,,
Plants,,,Hedyotis_auricularia,Yes,,,
Plants,,,Amyema_glabra,Yes,,,
Plants,,,Oxalis_purpurea,Yes,,,
Plants,,,Robiquetia_wassellii,Yes,,,
Plants,,,Eragrostis_megalosperma,Yes,,,
Plants,,,Oldenlandia_subulata,Yes,,,
Plants,,,Heterachne_baileyi,Yes,,,
Plants,,,Ficus_henneana,Yes,,,
Plants,,,Desmodium_triflorum,Yes,,,
Plants,,,Kurzia_hippuroides,Yes,,,
Plants,,,Gillbeea_whypallana,Yes,,,
Plants,,,Acacia_filicifolia,Yes,,,
Plants,,,Phyllanthus_carpentariae,Yes,,,
Plants,,,Freesia_laxa,Yes,,,
Plants,,,Alchornea_ilicifolia,Yes,,,
Plants,,,Meteoriopsis_reclinata,Yes,,,
Plants,,,Tapheocarpa_calandrinioides,Yes,,,
Plants,,,Garcinia_gibbsiae,Yes,,,
Plants,,,Euphorbia_serpens,Yes,,,
Plants,,,Cyperus_holoschoenus,Yes,,,
Plants,,,Utricularia_stellaris,Yes,,,
Plants,,,Sannantha_collina,Yes,,,
Plants,,,Westringia_sericea,Yes,,,
Plants,,,Urochloa_ramosa,Yes,,,
Plants,,,Boerhavia_mutabilis,Yes,,,
Plants,,,Pararistolochia_linearifolia,Yes,,,
Plants,,,Schoenus_latelaminatus,Yes,,,
Plants,,,Eucalyptus_terrica,Yes,,,
Plants,,,Clerodendrum_thomsoniae,Yes,,,
Plants,,,Goodenia_scaevolina,Yes,,,
Plants,,,Sporobolus_diandrus,Yes,,,
Plants,,,Boea_hygroscopica,Yes,,,
Plants,,,Genoplesium_psammophilum,Yes,,,
Plants,,,Pronephrium_triphyllum,Yes,,,
Plants,,,Arytera_pauciflora,Yes,,,
Plants,,,Neptunia_amplexicaulis,Yes,,,
Plants,,,Hovea_pannosa,Yes,,,
Plants,,,Polycarpaea_longiflora,Yes,,,
Plants,,,Coronidium_telfordii,Yes,,,
Plants,,,Mitthyridium_subluteum,Yes,,,
Plants,,,Dimeria_chloridiformis,Yes,,,
Plants,,,Eucalyptus_exserta,Yes,,,
Plants,,,Whiteochloa_capillipes,Yes,,,
Plants,,,Gastrodia_sesamoides,Yes,,,
Plants,,,Cajanus_lanuginosus,Yes,,,
Plants,,,Leucobryum_candidum,Yes,,,
Plants,,,Cryptocarya_bellendenkerana,Yes,,,
Plants,,,Comesperma_defoliatum,Yes,,,
Plants,,,Plantago_arenaria,Yes,,,
Plants,,,Syrrhopodon_parasiticus,Yes,,,
Plants,,,Solanum_crebrispinum,Yes,,,
Plants,,,Chloris_truncata,Yes,,,
Plants,,,Callerya_australis,Yes,,,
Plants,,,Euphorbia_accedens,Yes,,,
Plants,,,Barleria_lupulina,Yes,,,
Plants,,,Lindsaea_linearis,Yes,,,
Plants,,,Glycine_stenophita,Yes,,,
Plants,,,Medicago_laciniata,Yes,,,
Plants,,,Lygodium_microphyllum,Yes,,,
Plants,,,Cocos_nucifera,Yes,,,
Plants,,,Juncus_bulbosus,Yes,,,
Plants,,,Keraudrenia_adenolasia,Yes,,,
Plants,,,Drosera_peltata,Yes,,,
Plants,,,Atriplex_limbata,Yes,,,
Plants,,,Maireana_brevifolia,Yes,,,
Plants,,,Dendrophthoe_homoplastica,Yes,,,
Plants,,,Cyperus_pedunculosus,Yes,,,
Plants,,,Macrozamia_longispina,Yes,,,
Plants,,,Stuartina_hamata,Yes,,,
Plants,,,Celtis_hildebrandii,Yes,,,
Plants,,,Newcastelia_velutina,Yes,,,
Plants,,,Hannafordia_bissillii,Yes,,,
Plants,,,Synima_macrophylla,Yes,,,
Plants,,,Frullania_allanii,Yes,,,
Plants,,,Trichosanthes_pilosa,Yes,,,
Plants,,,Senecio_bipinnatisectus,Yes,,,
Plants,,,Pterostylis_hispidula,Yes,,,
Plants,,,Glochidion_sessiliflorum,Yes,,,
Plants,,,Nitella_hyalina,Yes,,,
Plants,,,Cressa_australis,Yes,,,
Plants,,,Tephrosia_dietrichiae,Yes,,,
Plants,,,Coelospermum_decipiens,Yes,,,
Plants,,,Dysphania_littoralis,Yes,,,
Plants,,,Acacia_cyperophylla,Yes,,,
Plants,,,Hovea_ramulosa,Yes,,,
Plants,,,Homoranthus_thomasii,Yes,,,
Plants,,,Trachymene_glaucifolia,Yes,,,
Plants,,,Schefflera_actinophylla,Yes,,,
Plants,,,Cyperus_sexflorus,Yes,,,
Plants,,,Tylophora_grandiflora,Yes,,,
Plants,,,Helicia_recurva,Yes,,,
Plants,,,Pterostylis_chaetophora,Yes,,,
Plants,,,Melaleuca_pityoides,Yes,,,
Plants,,,Macrozamia_serpentina,Yes,,,
Plants,,,Pterostylis_stricta,Yes,,,
Plants,,,Lippia_alba,Yes,,,
Plants,,,Arundinella_nepalensis,Yes,,,
Plants,,,Eucalyptus_pellita,Yes,,,
Plants,,,Asplenium_flabellifolium,Yes,,,
Plants,,,Drosera_petiolaris,Yes,,,
Plants,,,Acacia_hemsleyi,Yes,,,
Plants,,,Hibiscus_fluvialis,Yes,,,
Plants,,,Habenaria_triplonema,Yes,,,
Plants,,,Dysoxylum_rufum,Yes,,,
Plants,,,Ephemerum_fimbriatum,Yes,,,
Plants,,,Heteroscyphus_triacanthus,Yes,,,
Plants,,,Xylopia_maccreae,Yes,,,
Plants,,,Zornia_adenophora,Yes,,,
Plants,,,Ipomoea_antonschmidii,Yes,,,
Plants,,,Mallotus_surculosus,Yes,,,
Plants,,,Stackhousia_clementii,Yes,,,
Plants,,,Opercularia_diphylla,Yes,,,
Plants,,,Frullania_seriata,Yes,,,
Plants,,,Hovea_lorata,Yes,,,
Plants,,,Syngonium_podophyllum,Yes,,,
Plants,,,Cleistochloa_sclerachne,Yes,,,
Plants,,,Boronia_safrolifera,Yes,,,
Plants,,,Stemodia_florulenta,Yes,,,
Plants,,,Amaranthus_caudatus,Yes,,,
Plants,,,Sesbania_erubescens,Yes,,,
Plants,,,Acacia_chisholmii,Yes,,,
Plants,,,Caladenia_fuscata,Yes,,,
Plants,,,Hypnum_subchrysogaster,Yes,,,
Plants,,,Pandanus_solms-laubachii,Yes,,,
Plants,,,Hibbertia_riparia,Yes,,,
Plants,,,Amyema_cambagei,Yes,,,
Plants,,,Mollugo_verticillata,Yes,,,
Plants,,,Cajanus_reticulatus,Yes,,,
Plants,,,Lindernia_scapigera,Yes,,,
Plants,,,Phebalium_squamulosum,Yes,,,
Plants,,,Senecio_quadridentatus,Yes,,,
Plants,,,Ceriops_decandra,Yes,,,
Plants,,,Melaleuca_tamariscina,Yes,,,
Plants,,,Nerium_oleander,Yes,,,
Plants,,,Diplazium_australe,Yes,,,
Plants,,,Riccia_duplex,Yes,,,
Plants,,,Plumbago_auriculata,Yes,,,
Plants,,,Dischidia_ovata,Yes,,,
Plants,,,Sarcochilus_parviflorus,Yes,,,
Plants,,,Persoonia_stradbrokensis,Yes,,,
Plants,,,Hyparrhenia_filipendula,Yes,,,
Plants,,,Diospyros_australis,Yes,,,
Plants,,,Eragrostis_elongata,Yes,,,
Plants,,,Croton_capitis-york,Yes,,,
Plants,,,Vigna_lanceolata,Yes,,,
Plants,,,Eulalia_mackinlayi,Yes,,,
Plants,,,Atriplex_spongiosa,Yes,,,
Plants,,,Dentella_pulvinata,Yes,,,
Plants,,,Sesuvium_portulacastrum,Yes,,,
Plants,,,Arundo_donax,Yes,,,
Plants,,,Cycnogeton_multifructus,Yes,,,
Plants,,,Ximenia_americana,Yes,,,
Plants,,,Atriplex_semibaccata,Yes,,,
Plants,,,Trigonella_suavissima,Yes,,,
Plants,,,Setaria_incrassata,Yes,,,
Plants,,,Isopterygium_albescens,Yes,,,
Plants,,,Eleusine_indica,Yes,,,
Plants,,,Dodonaea_lanceolata,Yes,,,
Plants,,,Benstonea_monticola,Yes,,,
Plants,,,Strychnos_minor,Yes,,,
Plants,,,Cyperus_imbecillis,Yes,,,
Plants,,,Syzygium_banksii,Yes,,,
Plants,,,Macromitrium_involutifolium,Yes,,,
Plants,,,Acacia_aneura,Yes,,,
Plants,,,Bazzania_sauropoda,Yes,,,
Plants,,,Triticum_aestivum,Yes,,,
Plants,,,Stylidium_trichopodum,Yes,,,
Plants,,,Cryptocarya_pleurosperma,Yes,,,
Plants,,,Oxalis_rubens,Yes,,,
Plants,,,Ulmus_parvifolia,Yes,,,
Plants,,,Rhynchospora_leae,Yes,,,
Plants,,,Streptoglossa_decurrens,Yes,,,
Plants,,,Breynia_cernua,Yes,,,
Plants,,,Eucalyptus_cullenii,Yes,,,
Plants,,,Eragrostis_kennedyae,Yes,,,
Plants,,,Acrotriche_aggregata,Yes,,,
Plants,,,Acacia_microsperma,Yes,,,
Plants,,,Acacia_leiocalyx,Yes,,,
Plants,,,Cyperus_eragrostis,Yes,,,
Plants,,,Denhamia_cunninghamii,Yes,,,
Plants,,,Desmodium_heterocarpon,Yes,,,
Plants,,,Syzygium_hodgkinsoniae,Yes,,,
Plants,,,Plagiobothrys_plurisepaleus,Yes,,,
Plants,,,Cyclophyllum_multiflorum,Yes,,,
Plants,,,Ficus_pleurocarpa,Yes,,,
Plants,,,Leptodictyum_riparium,Yes,,,
Plants,,,Annona_reticulata,Yes,,,
Plants,,,Plectranthus_amoenus,Yes,,,
Plants,,,Duboisia_leichhardtii,Yes,,,
Plants,,,Celtis_paniculata,Yes,,,
Plants,,,Gamochaeta_purpurea,Yes,,,
Plants,,,Phyllanthus_mitchellii,Yes,,,
Plants,,,Euphorbia_maculata,Yes,,,
Plants,,,Dendrocnide_corallodesme,Yes,,,
Plants,,,Lobelia_dentata,Yes,,,
Plants,,,Schelhammera_multiflora,Yes,,,
Plants,,,Cylindropuntia_imbricata,Yes,,,
Plants,,,Hicksbeachia_pinnatifolia,Yes,,,
Plants,,,Pteridium_revolutum,Yes,,,
Plants,,,Tipuana_tipu,Yes,,,
Plants,,,Nassella_tenuissima,Yes,,,
Plants,,,Canavalia_papuana,Yes,,,
Plants,,,Mitthyridium_papuanum,Yes,,,
Plants,,,Amyema_sanguinea,Yes,,,
Plants,,,Eleocharis_dulcis,Yes,,,
Plants,,,Corchorus_olitorius,Yes,,,
Plants,,,Goodenia_odonnellii,Yes,,,
Plants,,,Isotropis_winneckei,Yes,,,
Plants,,,Phaleria_biflora,Yes,,,
